Protein_id,locus_tag,note,length,panortholog
YP_003046817.1,ECB_03642,b4480,840,TRUE
YP_003046818.1,ECB_03643,b3764,339,TRUE
YP_003046819.1,ECB_03644,b3765,1551,TRUE
YP_003046820.1,ECB_03645,b3766,99,FALSE
YP_003046821.1,ECB_03646,b3767-b3768(b4488),1647,FALSE
YP_003046822.1,ECB_03647,b3769,264,FALSE
YP_003046823.1,ECB_03648,b3770,930,TRUE
YP_003046824.1,ECB_03649,b3771,1851,FALSE
YP_003046825.1,ECB_03650,b3772,1545,TRUE
YP_003046826.1,ECB_03651,b3773,894,TRUE
YP_003046827.1,ECB_03652,b3774,1476,FALSE
YP_003046828.1,ECB_03653,b3775,282,TRUE
YP_003046829.1,ECB_03654,b3776,276,FALSE
YP_003046830.1,ECB_03656,b3778,2022,TRUE
YP_003046831.1,ECB_03657,b3779,1485,FALSE
YP_003046832.1,ECB_03658,b3780,1266,TRUE
YP_003046833.1,ECB_03659,b3781,330,FALSE
YP_003046834.1,ECB_03660,b3782,102,FALSE
YP_003046835.1,ECB_03661,b3783,1260,TRUE
YP_003046836.1,ECB_03662,b3784,1104,TRUE
YP_003046837.1,ECB_03663,b3785,1047,TRUE
YP_003046838.1,ECB_03664,b3786,1131,TRUE
YP_003046839.1,ECB_03665,b3787,1263,TRUE
YP_003046840.1,ECB_03666,b3788,1068,TRUE
YP_003046841.1,ECB_03667,b3789,882,FALSE
YP_003046842.1,ECB_03668,b3790,546,TRUE
YP_003046843.1,ECB_03669,b3791,1131,TRUE
YP_003046844.1,ECB_03670,b3792,1251,TRUE
YP_003046845.1,ECB_03671,b4481,1080,TRUE
YP_003046846.1,ECB_03672,b3793,1353,TRUE
YP_003046847.1,ECB_03673,b3794,741,TRUE
YP_003046848.1,ECB_03674,b3795,1386,TRUE
YP_003046849.1,ECB_03675,b3800,1236,TRUE
YP_003046850.1,ECB_03676,b3801,1656,FALSE
YP_003046851.1,ECB_03677,b3802,1197,TRUE
YP_003046852.1,ECB_03678,b3803,1206,FALSE
YP_003046853.1,ECB_03679,b3804,741,TRUE
YP_003046854.1,ECB_03680,b3805,942,TRUE
YP_003046855.1,ECB_03681,b3806,2547,FALSE
YP_003046856.1,ECB_03682,b3807,321,TRUE
YP_003046857.1,ECB_03683,b3808,228,FALSE
YP_003046858.1,ECB_03684,b4558,204,FALSE
YP_003046859.1,ECB_03685,b3809,825,TRUE
YP_003046860.1,ECB_03686,b3810,708,FALSE
YP_003046861.1,ECB_03687,b3811,897,TRUE
YP_003046862.1,ECB_03688,b3812,717,TRUE
YP_003046863.1,ECB_03689,b3813,2163,TRUE
YP_003046864.1,ECB_03690,NA,903,FALSE
YP_003046865.1,ECB_03691,b4482,765,FALSE
YP_003046866.1,ECB_03692,b3816,951,FALSE
YP_003046867.1,ECB_03693,NA,423,FALSE
YP_003046868.1,ECB_03694,NA,849,FALSE
YP_003046869.1,ECB_03695,NA,177,FALSE
YP_003046870.1,ECB_03696,b3817,381,FALSE
YP_003046871.1,ECB_03697,b3818,207,FALSE
YP_003046872.1,ECB_03698,b3819,891,FALSE
YP_003046873.1,ECB_03699,b3820,468,TRUE
YP_003046874.1,ECB_03700,b3821,870,TRUE
YP_003046875.1,ECB_03701,b3822,1836,FALSE
YP_003046876.1,ECB_03702,b3823,621,TRUE
YP_003046877.1,ECB_03703,b3824,621,FALSE
YP_003046878.1,ECB_03704,b3825,1023,TRUE
YP_003046879.1,ECB_03705,b3826,801,TRUE
YP_003046880.1,ECB_03706,b3827,900,FALSE
YP_003046881.1,ECB_03707,b3828,954,FALSE
YP_003046882.1,ECB_03708,b3829,2262,TRUE
YP_003046883.1,ECB_03709,NA,897,FALSE
YP_003046884.1,ECB_03710,NA,1224,FALSE
YP_003046885.1,ECB_03711,NA,354,FALSE
YP_003046886.1,ECB_03712,NA,1041,FALSE
YP_003046887.1,ECB_03713,NA,1476,FALSE
YP_003046888.1,ECB_03714,NA,1560,FALSE
YP_003046889.1,ECB_03715,NA,861,FALSE
YP_003046890.1,ECB_03716,NA,669,FALSE
YP_003046891.1,ECB_03717,b3830,810,FALSE
YP_003046892.1,ECB_03718,b3831,765,TRUE
YP_003046893.1,ECB_03719,NA,1491,FALSE
YP_003046894.1,ECB_03720,NA,510,FALSE
YP_003046895.1,ECB_03721,NA,975,FALSE
YP_003046896.1,ECB_03722,NA,630,FALSE
YP_003046897.1,ECB_03723,NA,1005,FALSE
YP_003046898.1,ECB_03724,NA,768,FALSE
YP_003046899.1,ECB_03725,b3832,1428,TRUE
YP_003046900.1,ECB_03726,b3833,756,TRUE
YP_003046901.1,ECB_03727,b3834,606,TRUE
YP_003046902.1,ECB_03728,b3835,1641,TRUE
YP_003046903.1,ECB_03729,b3836,270,TRUE
YP_003046904.1,ECB_03730,b3838,516,TRUE
YP_003046905.1,ECB_03731,b3839,777,TRUE
YP_003046906.1,ECB_03732,b4483,783,FALSE
YP_003046907.1,ECB_03733,b3842,489,TRUE
YP_003046908.1,ECB_03734,b3843,1494,TRUE
YP_003046909.1,ECB_03735,b3844,702,TRUE
YP_003046910.1,ECB_03736,b3845,1164,TRUE
YP_003046911.1,ECB_03737,b3846,2190,TRUE
YP_003046912.1,ECB_03738,b3847,1332,TRUE
YP_003046913.1,ECB_03739,b3848,615,TRUE
YP_003046914.1,ECB_03740,b3849,1452,TRUE
YP_003046915.1,ECB_03741,b3850,546,TRUE
YP_003046916.1,ECB_03742,b3856,513,FALSE
YP_003046917.1,ECB_03743,b3857,585,TRUE
YP_003046918.1,ECB_03744,b3858,270,FALSE
YP_003046919.1,ECB_03745,b3859,987,TRUE
YP_003046920.1,ECB_03746,b3860,627,FALSE
YP_003046921.1,ECB_03747,b3861,1431,FALSE
YP_003046922.1,ECB_03748,b3862,933,FALSE
YP_003046923.1,ECB_03749,b3863,2787,FALSE
YP_003046924.1,ECB_03750,b3865,597,TRUE
YP_003046925.1,ECB_03751,b3866,510,TRUE
YP_003046926.1,ECB_03752,b3867,1374,TRUE
YP_003046927.1,ECB_03753,b3868,1410,TRUE
YP_003046928.1,ECB_03754,b3869,1050,FALSE
YP_003046929.1,ECB_03755,b3870,1410,TRUE
YP_003046930.1,ECB_03756,b3871,1824,TRUE
YP_003046931.1,ECB_03757,b3872,711,FALSE
YP_003046932.1,ECB_03758,b3873,981,FALSE
YP_003046933.1,ECB_03759,b3874,1266,FALSE
YP_003046934.1,ECB_03760,b3875,693,FALSE
YP_003046935.1,ECB_03761,b3876,1404,FALSE
YP_003046936.1,ECB_03762,b3877,1407,FALSE
YP_003046937.1,ECB_03763,b3878,2004,FALSE
YP_003046938.1,ECB_03764,b3879,927,FALSE
YP_003046939.1,ECB_03765,b3880,1242,FALSE
YP_003046940.1,ECB_03766,b3881,879,TRUE
YP_003046941.1,ECB_03767,b3882,897,TRUE
YP_003046942.1,ECB_03768,b3883,897,TRUE
YP_003046943.1,ECB_03769,b3884,786,TRUE
YP_003046944.1,ECB_03770,b3885,600,TRUE
YP_003046945.1,ECB_03771,b3886,873,TRUE
YP_003046946.1,ECB_03772,b3887,438,TRUE
YP_003046947.1,ECB_03774,b3889,219,FALSE
YP_003046948.1,ECB_03775,b3890,219,FALSE
YP_003046949.1,ECB_03776,b3891,930,TRUE
YP_003046950.1,ECB_03777,b3892,636,TRUE
YP_003046951.1,ECB_03778,b3893,903,TRUE
YP_003046952.1,ECB_03779,b3894,3051,FALSE
YP_003046953.1,ECB_03780,b3895,834,TRUE
YP_003046954.1,ECB_03781,b3896,1056,FALSE
YP_003046955.1,ECB_03782,b3897,1749,FALSE
YP_003046956.1,ECB_03783,b3898,1071,FALSE
YP_003046957.1,ECB_03784,b3899,1452,FALSE
YP_003046958.1,ECB_03785,b3900,447,FALSE
YP_003046959.1,ECB_03786,NA,1395,FALSE
YP_003046960.1,ECB_03787,b3901,315,FALSE
YP_003046961.1,ECB_03788,b3902,825,TRUE
YP_003046962.1,ECB_03789,b3903,1266,TRUE
YP_003046963.1,ECB_03790,b3904,1470,FALSE
YP_003046964.1,ECB_03791,b3905,837,FALSE
YP_003046965.1,ECB_03792,b3906,939,FALSE
YP_003046966.1,ECB_03793,b3907,1035,FALSE
YP_003046967.1,ECB_03794,b3908,621,TRUE
YP_003046968.1,ECB_03795,b3909,984,TRUE
YP_003046969.1,ECB_03796,b3910,675,TRUE
YP_003046970.1,ECB_03797,b3911,1374,TRUE
YP_003046971.1,ECB_03798,b3912,699,TRUE
YP_003046972.1,ECB_03799,b4484,501,TRUE
YP_003046973.1,ECB_03800,b3915,903,TRUE
YP_003046974.1,ECB_03801,b3916,963,TRUE
YP_003046975.1,ECB_03802,b3917,990,TRUE
YP_003046976.1,ECB_03803,b3918,756,TRUE
YP_003046977.1,ECB_03804,b3919,768,TRUE
YP_003046978.1,ECB_03805,b3920,600,TRUE
YP_003046979.1,ECB_03806,b3921,441,TRUE
YP_003046980.1,ECB_03807,b3922,300,FALSE
YP_003046981.1,ECB_03808,b3923,429,TRUE
YP_003046982.1,ECB_03809,b3924,747,TRUE
YP_003046983.1,ECB_03810,b3925,1011,FALSE
YP_003046984.1,ECB_03811,b3926,1509,FALSE
YP_003046985.1,ECB_03812,b3927,846,TRUE
YP_003046986.1,ECB_03813,b3928,246,FALSE
YP_003046987.1,ECB_03814,b3929,486,FALSE
YP_003046988.1,ECB_03815,b3930,927,TRUE
YP_003046989.1,ECB_03816,b3931,1332,TRUE
YP_003046990.1,ECB_03817,b3932,531,TRUE
YP_003046991.1,ECB_03818,b3933,960,TRUE
YP_003046992.1,ECB_03819,b3934,1026,FALSE
YP_003046993.1,ECB_03820,b3935,2199,TRUE
YP_003046994.1,ECB_03821,b3936,213,FALSE
YP_003046995.1,ECB_03822,NA,624,FALSE
YP_003046996.1,ECB_03823,b3937,609,FALSE
YP_003046997.1,ECB_03824,b3938,318,TRUE
YP_003046998.1,ECB_03825,b3939,1161,TRUE
YP_003046999.1,ECB_03826,b3940,2433,TRUE
YP_003047000.1,ECB_03827,b3941,891,TRUE
YP_003047001.1,ECB_03828,b3942,2181,TRUE
YP_003047002.1,ECB_03829,b3943,906,TRUE
YP_003047003.1,ECB_03830,b3944,618,TRUE
YP_003047004.1,ECB_03831,b3945,1104,TRUE
YP_003047005.1,ECB_03832,b3946,663,TRUE
YP_003047006.1,ECB_03833,b3947,2502,FALSE
YP_003047007.1,ECB_03834,b3949,1080,FALSE
YP_003047008.1,ECB_03835,b3950,321,FALSE
YP_003047009.1,ECB_03836,b3951,2298,TRUE
YP_003047010.1,ECB_03837,b3952,879,TRUE
YP_003047011.1,ECB_03838,b3953,342,TRUE
YP_003047012.1,ECB_03839,b3954,852,TRUE
YP_003047013.1,ECB_03840,b3955,1734,FALSE
YP_003047014.1,ECB_03841,b3956,2652,TRUE
YP_003047015.1,ECB_03842,b3957,1152,TRUE
YP_003047016.1,ECB_03843,b3958,1005,TRUE
YP_003047017.1,ECB_03844,b3959,774,TRUE
YP_003047018.1,ECB_03845,b3960,1374,TRUE
YP_003047019.1,ECB_03846,b3961,918,TRUE
YP_003047020.1,ECB_03847,b3962,1401,TRUE
YP_003047021.1,ECB_03848,b3963,705,TRUE
YP_003047022.1,ECB_03849,b3964,360,TRUE
YP_003047023.1,ECB_03850,b3965,1101,TRUE
YP_003047024.1,ECB_03851,b3966,1845,FALSE
YP_003047025.1,ECB_03852,b3967,858,TRUE
YP_003047026.1,ECB_03853,b3972,1029,FALSE
YP_003047027.1,ECB_03854,b3973,966,FALSE
YP_003047028.1,ECB_03855,b3974,951,FALSE
YP_003047029.1,ECB_03856,b3980,1185,FALSE
YP_003047030.1,ECB_03857,b3981,384,TRUE
YP_003047031.1,ECB_03858,b3982,546,TRUE
YP_003047032.1,ECB_03859,b3983,429,TRUE
YP_003047033.1,ECB_03860,b3984,705,TRUE
YP_003047034.1,ECB_03861,b3985,498,TRUE
YP_003047035.1,ECB_03862,b3986,366,FALSE
YP_003047036.1,ECB_03863,b3987,4029,TRUE
YP_003047037.1,ECB_03864,b3988,4224,TRUE
YP_003047038.1,ECB_03865,b3989,540,FALSE
YP_003047039.1,ECB_03866,b3990,1134,TRUE
YP_003047040.1,ECB_03867,b3991,771,TRUE
YP_003047041.1,ECB_03868,b4407,201,FALSE
YP_003047042.1,ECB_03869,b3992,756,FALSE
YP_003047043.1,ECB_03870,b3993,636,TRUE
YP_003047044.1,ECB_03871,b3994,1896,TRUE
YP_003047045.1,ECB_03872,b3995,477,TRUE
YP_003047046.1,ECB_03873,b3996,774,TRUE
YP_003047047.1,ECB_03874,b3997,1065,TRUE
YP_003047048.1,ECB_03875,b3998,672,TRUE
YP_003047049.1,ECB_03876,b3999,591,TRUE
YP_003047050.1,ECB_03877,b4000,273,TRUE
YP_003047051.1,ECB_03878,b4001,696,TRUE
YP_003047052.1,ECB_03879,b4002,420,TRUE
YP_003047053.1,ECB_03880,b4003,1377,TRUE
YP_003047054.1,ECB_03881,b4004,1326,FALSE
YP_003047055.1,ECB_03882,b4005,1290,TRUE
YP_003047056.1,ECB_03883,b4006,1590,TRUE
YP_003047057.1,ECB_03884,b4012,444,FALSE
YP_003047058.1,ECB_03885,b4013,930,TRUE
YP_003047059.1,ECB_03886,b4014,1602,TRUE
YP_003047060.1,ECB_03887,b4015,1305,TRUE
YP_003047061.1,ECB_03888,b4016,1737,TRUE
YP_003047062.1,ECB_03890,b4018,825,TRUE
YP_003047063.1,ECB_03891,b4019,3684,TRUE
YP_003047064.1,ECB_03892,b4020,1632,TRUE
YP_003047065.1,ECB_03893,b4021,690,TRUE
YP_003047066.1,ECB_03894,b4022,873,TRUE
YP_003047067.1,ECB_03895,b4023,273,FALSE
YP_003047068.1,ECB_03896,b4024,1350,TRUE
YP_003047069.1,ECB_03897,b4025,1650,TRUE
YP_003047070.1,ECB_03898,b4026,243,FALSE
YP_003047071.1,ECB_03899,b4027,639,TRUE
YP_003047072.1,ECB_03900,b4028,738,TRUE
YP_003047073.1,ECB_03901,b4029,2097,FALSE
YP_003047074.1,ECB_03902,b4030,411,TRUE
YP_003047075.1,ECB_03903,b4031,1476,FALSE
YP_003047076.1,ECB_03904,b4032,891,FALSE
YP_003047077.1,ECB_03905,b4033,1545,FALSE
YP_003047078.1,ECB_03906,b4034,1191,TRUE
YP_003047079.1,ECB_03907,b4035,1116,TRUE
YP_003047080.1,ECB_03908,b4036,1341,TRUE
YP_003047081.1,ECB_03909,b4037,921,TRUE
YP_003047082.1,ECB_03910,b4038,1329,FALSE
YP_003047083.1,ECB_03911,b4039,498,TRUE
YP_003047084.1,ECB_03912,b4040,873,TRUE
YP_003047085.1,ECB_03913,b4041,2424,FALSE
YP_003047086.1,ECB_03914,b4042,369,TRUE
YP_003047087.1,ECB_03915,b4043,609,TRUE
YP_003047088.1,ECB_03916,b4044,1380,TRUE
YP_003047089.1,ECB_03917,b4045,210,FALSE
YP_003047090.1,ECB_03918,b4046,516,TRUE
YP_003047091.1,ECB_03919,b4047,255,FALSE
YP_003047092.1,ECB_03920,b4048,708,FALSE
YP_003047093.1,ECB_03921,b4049,1038,TRUE
YP_003047094.1,ECB_03922,b4050,243,FALSE
YP_003047095.1,ECB_03923,b4051,984,FALSE
YP_003047096.1,ECB_03924,b4052,1416,TRUE
YP_003047097.1,ECB_03925,b4053,1080,TRUE
YP_003047098.1,ECB_03926,b4054,1194,TRUE
YP_003047099.1,ECB_03927,b4055,714,FALSE
YP_003047100.1,ECB_03928,b4056,417,TRUE
YP_003047101.1,ECB_03929,b4057,357,TRUE
YP_003047102.1,ECB_03930,b4058,2823,FALSE
YP_003047103.1,ECB_03931,b4059,537,TRUE
YP_003047104.1,ECB_03932,b4060,282,FALSE
YP_003047105.1,ECB_03934,b4062,324,FALSE
YP_003047106.1,ECB_03935,b4063,465,TRUE
YP_003047107.1,ECB_03936,b4064,1350,TRUE
YP_003047108.1,ECB_03937,b4065,1650,TRUE
YP_003047109.1,ECB_03938,b4066,1293,FALSE
YP_003047110.1,ECB_03939,b4067,1650,TRUE
YP_003047111.1,ECB_03940,b4068,315,FALSE
YP_003047112.1,ECB_03941,b4069,1959,TRUE
YP_003047113.1,ECB_03942,b4070,1437,TRUE
YP_003047114.1,ECB_03943,b4071,567,FALSE
YP_003047115.1,ECB_03944,b4072,672,TRUE
YP_003047116.1,ECB_03945,b4073,957,TRUE
YP_003047117.1,ECB_03946,b4074,1659,FALSE
YP_003047118.1,ECB_03947,b4075,384,FALSE
YP_003047119.1,ECB_03948,b4076,597,TRUE
YP_003047120.1,ECB_03949,b4077,1314,TRUE
YP_003047121.1,ECB_03950,b4078,690,TRUE
YP_003047122.1,ECB_03951,b4079,2148,FALSE
YP_003047123.1,ECB_03952,b4080,1467,TRUE
YP_003047124.1,ECB_03953,b4081,2052,TRUE
YP_003047125.1,ECB_03954,b4082,1032,FALSE
YP_003047126.1,ECB_03955,b4083,1986,FALSE
YP_003047127.1,ECB_03956,b4084,930,FALSE
YP_003047128.1,ECB_03957,b4085,696,FALSE
YP_003047129.1,ECB_03958,b4086,981,FALSE
YP_003047130.1,ECB_03959,b4087,1533,FALSE
YP_003047131.1,ECB_03960,b4088,936,FALSE
YP_003047132.1,ECB_03961,b4089,891,FALSE
YP_003047133.1,ECB_03962,b4090,450,FALSE
YP_003047134.1,ECB_03963,b4487,330,FALSE
YP_003047135.1,ECB_03964,b4092,759,TRUE
YP_003047136.1,ECB_03965,b4093,435,FALSE
YP_003047137.1,ECB_03966,b4094,558,FALSE
YP_003047138.1,ECB_03967,b4095,1137,TRUE
YP_003047139.1,ECB_03968,b4096,681,TRUE
YP_003047140.1,ECB_03969,b4097,759,TRUE
YP_003047141.1,ECB_03970,b4098,846,FALSE
YP_003047142.1,ECB_03971,b4099,1065,FALSE
YP_003047143.1,ECB_03972,b4100,585,TRUE
YP_003047144.1,ECB_03973,b4101,453,TRUE
YP_003047145.1,ECB_03974,b4102,726,TRUE
YP_003047146.1,ECB_03975,b4103-b4104,819,FALSE
YP_003047147.1,ECB_03976,b4105,1017,TRUE
YP_003047148.1,ECB_03977,b4106,789,TRUE
YP_003047149.1,ECB_03978,b4107,444,FALSE
YP_003047150.1,ECB_03979,b4108,336,FALSE
YP_003047151.1,ECB_03980,b4109,2229,FALSE
YP_003047152.1,ECB_03981,b4110,879,TRUE
YP_003047153.1,ECB_03982,b4111,1503,TRUE
YP_003047154.1,ECB_03983,b4112,1092,TRUE
YP_003047155.1,ECB_03984,b4113,669,TRUE
YP_003047156.1,ECB_03985,b4114,1644,TRUE
YP_003047157.1,ECB_03986,b4115,1338,TRUE
YP_003047158.1,ECB_03987,b4116,762,FALSE
YP_003047159.1,ECB_03988,b4117,2271,FALSE
YP_003047160.1,ECB_03989,b4118,909,TRUE
YP_003047161.1,ECB_03990,b4119,1356,TRUE
YP_003047162.1,ECB_03991,b4120,1410,FALSE
YP_003047163.1,ECB_03992,b4121,630,FALSE
YP_003047164.1,ECB_03993,b4122,1647,FALSE
YP_003047165.1,ECB_03994,b4123,1341,FALSE
YP_003047166.1,ECB_03995,b4124,720,FALSE
YP_003047167.1,ECB_03997,b4126,231,FALSE
YP_003047168.1,ECB_03998,b4127,273,FALSE
YP_003047169.1,ECB_03999,b4128,297,FALSE
YP_003047170.1,ECB_04000,b4129,1518,FALSE
YP_003047171.1,ECB_04001,b4130,1458,FALSE
YP_003047172.1,ECB_04002,b4131,2148,FALSE
YP_003047173.1,ECB_04003,b4132,1335,FALSE
YP_003047174.1,ECB_04004,b4133,1539,FALSE
YP_003047175.1,ECB_04005,b4135,576,FALSE
YP_003047176.1,ECB_04006,b4136,1698,TRUE
YP_003047177.1,ECB_04007,b4137,339,FALSE
YP_003047178.1,ECB_04008,b4138,1302,TRUE
YP_003047179.1,ECB_04009,b4139,1437,TRUE
YP_003047180.1,ECB_04010,b4140,477,FALSE
YP_003047181.1,ECB_04011,b4141,1257,TRUE
YP_003047182.1,ECB_04012,b4142,294,FALSE
YP_003047183.1,ECB_04013,b4143,1647,TRUE
YP_003047184.1,ECB_04014,b4144,354,FALSE
YP_003047185.1,ECB_04015,b4145,870,FALSE
YP_003047186.1,ECB_04016,b4146,1029,FALSE
YP_003047187.1,ECB_04017,b4147,567,TRUE
YP_003047188.1,ECB_04018,b4410,126,FALSE
YP_003047189.1,ECB_04019,b4411,147,FALSE
YP_003047190.1,ECB_04020,b4148,318,TRUE
YP_003047191.1,ECB_04021,b4149,537,TRUE
YP_003047192.1,ECB_04022,b4150,1134,TRUE
YP_003047193.1,ECB_04023,b4151,360,TRUE
YP_003047194.1,ECB_04024,b4152,396,TRUE
YP_003047195.1,ECB_04025,b4153,735,FALSE
YP_003047196.1,ECB_04026,b4154,1809,TRUE
YP_003047197.1,ECB_04027,b4155,978,TRUE
YP_003047198.1,ECB_04028,b4156,1503,TRUE
YP_003047199.1,ECB_04029,b4159,3324,TRUE
YP_003047200.1,ECB_04030,b4160,969,FALSE
YP_003047201.1,ECB_04031,b4161,1053,TRUE
YP_003047202.1,ECB_04032,b4162,546,FALSE
YP_003047203.1,ECB_04033,b4166,1140,FALSE
YP_003047204.1,ECB_04034,b4167,1548,TRUE
YP_003047205.1,ECB_04035,b4168,462,TRUE
YP_003047206.1,ECB_04036,b4169,1338,TRUE
YP_003047207.1,ECB_04037,b4170,1848,TRUE
YP_003047208.1,ECB_04038,b4171,951,TRUE
YP_003047209.1,ECB_04039,b4172,309,TRUE
YP_003047210.1,ECB_04040,b4173,1281,TRUE
YP_003047211.1,ECB_04041,b4174,1260,TRUE
YP_003047212.1,ECB_04042,b4175,1005,TRUE
YP_003047213.1,ECB_04043,b4176,198,FALSE
YP_003047214.1,ECB_04044,b4177,1299,TRUE
YP_003047215.1,ECB_04045,b4178,426,TRUE
YP_003047216.1,ECB_04046,b4179,2442,FALSE
YP_003047217.1,ECB_04047,b4180,732,TRUE
YP_003047218.1,ECB_04048,b4181,402,FALSE
YP_003047219.1,ECB_04049,b4182,699,FALSE
YP_003047220.1,ECB_04050,b4183,660,TRUE
YP_003047221.1,ECB_04051,b4184,399,TRUE
YP_003047222.1,ECB_04052,b4185,639,FALSE
YP_003047223.1,ECB_04053,b4186,1164,FALSE
YP_003047224.1,ECB_04054,b4187,1626,TRUE
YP_003047225.1,ECB_04055,b4188,276,FALSE
YP_003047226.1,ECB_04056,b4189,330,TRUE
YP_003047227.1,ECB_04057,b4190,750,TRUE
YP_003047228.1,ECB_04058,b4191,756,TRUE
YP_003047229.1,ECB_04059,b4192,1065,FALSE
YP_003047230.1,ECB_04060,b4193,1398,TRUE
YP_003047231.1,ECB_04061,b4194,306,FALSE
YP_003047232.1,ECB_04062,b4195,465,FALSE
YP_003047233.1,ECB_04063,b4196,651,FALSE
YP_003047234.1,ECB_04064,b4197,855,FALSE
YP_003047235.1,ECB_04065,b4198,687,FALSE
YP_003047236.1,ECB_04066,b4199,276,FALSE
YP_003047237.1,ECB_04067,b4200,396,TRUE
YP_003047238.1,ECB_04068,b4201,315,FALSE
YP_003047239.1,ECB_04069,b4202,228,FALSE
YP_003047240.1,ECB_04070,b4203,450,FALSE
YP_003047241.1,ECB_04071,NA,1278,FALSE
YP_003047242.1,ECB_04072,NA,2073,FALSE
YP_003047243.1,ECB_04073,NA,1542,FALSE
YP_003047244.1,ECB_04074,NA,777,FALSE
YP_003047245.1,ECB_04075,NA,843,FALSE
YP_003047246.1,ECB_04076,NA,792,FALSE
YP_003047247.1,ECB_04077,b4205,327,FALSE
YP_003047248.1,ECB_04078,b4206,639,FALSE
YP_003047249.1,ECB_04079,b4207,621,TRUE
YP_003047250.1,ECB_04080,b4208,1413,TRUE
YP_003047251.1,ECB_04081,b4209,663,TRUE
YP_003047252.1,ECB_04082,b4210,975,TRUE
YP_003047253.1,ECB_04083,b4211,861,TRUE
YP_003047254.1,ECB_04084,b4212,381,TRUE
YP_003047255.1,ECB_04085,b4213,1944,FALSE
YP_003047256.1,ECB_04086,b4214,741,FALSE
YP_003047257.1,ECB_04087,b4216,558,TRUE
YP_003047258.1,ECB_04088,b4217,207,FALSE
YP_003047259.1,ECB_04089,b4218,1344,TRUE
YP_003047260.1,ECB_04090,b4219,639,TRUE
YP_003047261.1,ECB_04091,b4220,1734,TRUE
YP_003047262.1,ECB_04092,b4221,3780,TRUE
YP_003047265.1,ECB_04095,b4226,531,TRUE
YP_003047266.1,ECB_04096,b4227,957,TRUE
YP_003047267.1,ECB_04097,b4485,1503,FALSE
YP_003047268.1,ECB_04098,b4230,1023,FALSE
YP_003047269.1,ECB_04099,b4231,996,FALSE
YP_003047270.1,ECB_04100,b4232,999,TRUE
YP_003047271.1,ECB_04101,b4233,1374,TRUE
YP_003047272.1,ECB_04102,b4234,552,TRUE
YP_003047273.1,ECB_04103,b4235,1353,TRUE
YP_003047274.1,ECB_04105,b4237,465,TRUE
YP_003047275.1,ECB_04106,b4238,2139,TRUE
YP_003047276.1,ECB_04107,b4239,1656,TRUE
YP_003047277.1,ECB_04108,b4240,1422,FALSE
YP_003047278.1,ECB_04109,b4241,948,TRUE
YP_003047279.1,ECB_04110,b4242,2697,TRUE
YP_003047280.1,ECB_04111,b4243,387,TRUE
YP_003047281.1,ECB_04112,b4244,462,TRUE
YP_003047282.1,ECB_04113,b4245,936,TRUE
YP_003047283.1,ECB_04114,b4246,135,FALSE
YP_003047284.1,ECB_04115,b4248,396,FALSE
YP_003047285.1,ECB_04116,b4249,714,FALSE
YP_003047286.1,ECB_04117,b4251,594,FALSE
YP_003047287.1,ECB_04118,b4252,453,TRUE
YP_003047288.1,ECB_04119,b4253,1653,FALSE
YP_003047289.1,ECB_04120,b4254,1005,FALSE
YP_003047290.1,ECB_04121,b4255,417,TRUE
YP_003047291.1,ECB_04122,b4256,504,TRUE
YP_003047292.1,ECB_04123,b4257,1197,FALSE
YP_003047293.1,ECB_04124,b4258,2856,TRUE
YP_003047294.1,ECB_04125,b4259,444,TRUE
YP_003047295.1,ECB_04126,b4260,1512,TRUE
YP_003047296.1,ECB_04127,b4261,1101,TRUE
YP_003047297.1,ECB_04128,b4262,1083,TRUE
YP_003047298.1,ECB_04129,b4263,1503,TRUE
YP_003047299.1,ECB_04130,b4264,999,FALSE
YP_003047300.1,ECB_04131,b4265,1320,FALSE
YP_003047301.1,ECB_04132,b4266,765,FALSE
YP_003047302.1,ECB_04133,b4267,1032,FALSE
YP_003047303.1,ECB_04134,b4268,564,FALSE
YP_003047304.1,ECB_04135,b4269,1020,FALSE
YP_003047305.1,ECB_04136,b4271,1191,FALSE
YP_003047306.1,ECB_04137,b4274,336,FALSE
YP_003047307.1,ECB_04139,b4277,330,FALSE
YP_003047308.1,ECB_04140,b4278,1329,FALSE
YP_003047309.1,ECB_04141,b4279,1218,FALSE
YP_003047310.1,ECB_04142,b4280,1119,FALSE
YP_003047311.1,ECB_04145,NA,273,FALSE
YP_003047312.1,ECB_04146,NA,840,FALSE
YP_003047313.1,ECB_04147,NA,264,FALSE
YP_003047314.1,ECB_04148,NA,2004,FALSE
YP_003047315.1,ECB_04149,NA,819,FALSE
YP_003047316.1,ECB_04150,NA,303,FALSE
YP_003047317.1,ECB_04152,b4286,414,FALSE
YP_003047318.1,ECB_04153,b4287,768,FALSE
YP_003047319.1,ECB_04154,b4288,957,FALSE
YP_003047320.1,ECB_04155,b4289,999,FALSE
YP_003047321.1,ECB_04156,b4290,903,FALSE
YP_003047322.1,ECB_04157,b4291,2325,FALSE
YP_003047323.1,ECB_04158,b4292,954,FALSE
YP_003047324.1,ECB_04159,b4293,522,FALSE
YP_003047325.1,ECB_04160,NA,276,FALSE
YP_003047326.1,ECB_04162,NA,294,FALSE
YP_003047327.1,ECB_04163,NA,504,FALSE
YP_003047328.1,ECB_04164,NA,276,FALSE
YP_003047329.1,ECB_04165,b4300,783,FALSE
