locus_tag,gene,genome,mutator,dN,dS
ECB_00134,yadC,Ara+6_REL10985,TRUE,1,0
ECB_00138,htrE,Ara+6_REL10985,TRUE,4,1
ECB_00648,potE,Ara+6_REL10985,TRUE,0,1
ECB_00649,speF,Ara+6_REL10985,TRUE,2,1
ECB_00359,tsx,Ara+6_REL10985,TRUE,2,0
ECB_00353,queA,Ara+6_REL10985,TRUE,1,0
ECB_00350,proY,Ara+6_REL10985,TRUE,1,0
ECB_00351,malZ,Ara+6_REL10985,TRUE,1,0
ECB_00356,secD,Ara+6_REL10985,TRUE,2,0
ECB_00354,tgt,Ara+6_REL10985,TRUE,1,0
ECB_01195,chaB,Ara+6_REL10985,TRUE,1,0
ECB_01199,narL,Ara+6_REL10985,TRUE,1,0
ECB_01666,ydiQ,Ara+6_REL10985,TRUE,1,0
ECB_00739,ECB_00739,Ara+6_REL10985,TRUE,1,0
ECB_01601,rnfG,Ara+6_REL10985,TRUE,1,0
ECB_01600,rnfD,Ara+6_REL10985,TRUE,0,1
ECB_01607,tyrS,Ara+6_REL10985,TRUE,2,0
ECB_01605,gst,Ara+6_REL10985,TRUE,0,1
ECB_00732,ECB_00732,Ara+6_REL10985,TRUE,1,0
ECB_00733,ECB_00733,Ara+6_REL10985,TRUE,0,1
ECB_01171,ycgY,Ara+6_REL10985,TRUE,1,0
ECB_01172,treA,Ara+6_REL10985,TRUE,2,0
ECB_01175,dhaK,Ara+6_REL10985,TRUE,1,0
ECB_01177,ycgV,Ara+6_REL10985,TRUE,3,1
ECB_01176,dhaR,Ara+6_REL10985,TRUE,2,0
ECB_00910,ycaP,Ara+6_REL10985,TRUE,1,0
ECB_02892,ygiS,Ara+6_REL10985,TRUE,1,0
ECB_00912,aroA,Ara+6_REL10985,TRUE,0,1
ECB_00915,rpsA,Ara+6_REL10985,TRUE,0,1
ECB_02895,ygiV,Ara+6_REL10985,TRUE,2,0
ECB_00917,ycaI,Ara+6_REL10985,TRUE,1,1
ECB_02898,ygiY,Ara+6_REL10985,TRUE,1,0
ECB_02099,setB,Ara+6_REL10985,TRUE,2,0
ECB_02091,rihB,Ara+6_REL10985,TRUE,1,0
ECB_02090,yeiJ,Ara+6_REL10985,TRUE,2,0
ECB_02097,fruK,Ara+6_REL10985,TRUE,1,0
ECB_02094,yeiN,Ara+6_REL10985,TRUE,1,0
ECB_01779,yoaB,Ara+6_REL10985,TRUE,1,0
ECB_01778,yoaA,Ara+6_REL10985,TRUE,1,0
ECB_01773,yeaX,Ara+6_REL10985,TRUE,1,0
ECB_01772,yeaW,Ara+6_REL10985,TRUE,1,0
ECB_01775,fadD,Ara+6_REL10985,TRUE,2,0
ECB_02279,evgA,Ara+6_REL10985,TRUE,1,0
ECB_02278,emrK,Ara+6_REL10985,TRUE,1,0
ECB_02275,dsdX,Ara+6_REL10985,TRUE,0,2
ECB_02879,exbD,Ara+6_REL10985,TRUE,1,0
ECB_03871,thiC,Ara+6_REL10985,TRUE,4,0
ECB_03700,pldA,Ara+6_REL10985,TRUE,1,0
ECB_03701,recQ,Ara+6_REL10985,TRUE,1,0
ECB_03703,rhtB,Ara+6_REL10985,TRUE,1,1
ECB_02654,fucK,Ara+6_REL10985,TRUE,1,0
ECB_02657,ygdE,Ara+6_REL10985,TRUE,1,0
ECB_03708,metE,Ara+6_REL10985,TRUE,1,0
ECB_02650,ECB_02650,Ara+6_REL10985,TRUE,1,0
ECB_02653,fucI,Ara+6_REL10985,TRUE,1,0
ECB_02652,ECB_02652,Ara+6_REL10985,TRUE,1,0
ECB_02475,yfiF,Ara+6_REL10985,TRUE,1,0
ECB_02472,yfiK,Ara+6_REL10985,TRUE,1,0
ECB_02479,pssA,Ara+6_REL10985,TRUE,0,1
ECB_02478,yfiQ,Ara+6_REL10985,TRUE,2,0
ECB_03678,hemX,Ara+6_REL10985,TRUE,1,1
ECB_01341,ECB_01341,Ara+6_REL10985,TRUE,2,1
ECB_03671,rffT,Ara+6_REL10985,TRUE,2,0
ECB_03675,aslB,Ara+6_REL10985,TRUE,1,0
ECB_03677,hemY,Ara+6_REL10985,TRUE,1,0
ECB_04028,yjeM,Ara+6_REL10985,TRUE,2,0
ECB_03294,yrhA,Ara+6_REL10985,TRUE,1,0
ECB_03298,ugpQ,Ara+6_REL10985,TRUE,1,0
ECB_03299,ugpC,Ara+6_REL10985,TRUE,1,0
ECB_04026,frdA,Ara+6_REL10985,TRUE,2,0
ECB_04027,yjeA,Ara+6_REL10985,TRUE,1,0
ECB_02442,yphH,Ara+6_REL10985,TRUE,2,0
ECB_02500,ypjD,Ara+6_REL10985,TRUE,1,0
ECB_03138,fmt,Ara+6_REL10985,TRUE,0,1
ECB_00216,fadE,Ara+6_REL10985,TRUE,0,1
ECB_03908,lamB,Ara+6_REL10985,TRUE,1,0
ECB_03909,malM,Ara+6_REL10985,TRUE,0,1
ECB_03459,ECB_03459,Ara+6_REL10985,TRUE,0,1
ECB_03454,mtlA,Ara+6_REL10985,TRUE,0,1
ECB_03901,yjbH,Ara+6_REL10985,TRUE,1,0
ECB_03451,yibG,Ara+6_REL10985,TRUE,1,0
ECB_03452,yibH,Ara+6_REL10985,TRUE,3,0
ECB_04119,yjgL,Ara+6_REL10985,TRUE,0,1
ECB_04114,pyrL,Ara+6_REL10985,TRUE,1,0
ECB_04115,yjgH,Ara+6_REL10985,TRUE,1,0
ECB_04112,pyrI,Ara+6_REL10985,TRUE,1,0
ECB_04201,yjiJ,Ara+6_REL10985,TRUE,1,0
ECB_00030,ileS,Ara+6_REL10985,TRUE,1,0
ECB_04204,yjiM,Ara+6_REL10985,TRUE,1,0
ECB_00036,carA,Ara+6_REL10985,TRUE,2,0
ECB_04207,yjiPQ,Ara+6_REL10985,TRUE,1,0
ECB_00038,caiF,Ara+6_REL10985,TRUE,0,1
ECB_00848,ECB_00848,Ara+6_REL10985,TRUE,1,0
ECB_00581,citG,Ara+6_REL10985,TRUE,2,0
ECB_00586,citC,Ara+6_REL10985,TRUE,2,1
ECB_02888,ygiQ,Ara+6_REL10985,TRUE,2,0
ECB_00106,hofB,Ara+6_REL10985,TRUE,2,0
ECB_00104,guaC,Ara+6_REL10985,TRUE,1,0
ECB_00845,ECB_00845,Ara+6_REL10985,TRUE,1,1
ECB_00108,nadC,Ara+6_REL10985,TRUE,0,1
ECB_00362,ribD,Ara+6_REL10985,TRUE,1,0
ECB_00361,ybaD,Ara+6_REL10985,TRUE,1,0
ECB_00698,tolR,Ara+6_REL10985,TRUE,1,0
ECB_00692,cydA,Ara+6_REL10985,TRUE,1,0
ECB_00691,ybgG,Ara+6_REL10985,TRUE,1,1
ECB_00690,hrsA,Ara+6_REL10985,TRUE,3,0
ECB_01184,lolB,Ara+6_REL10985,TRUE,0,1
ECB_01181,ychM,Ara+6_REL10985,TRUE,1,0
ECB_01342,ECB_01342,Ara+6_REL10985,TRUE,1,0
ECB_01616,sodC,Ara+6_REL10985,TRUE,0,1
ECB_01617,ydhF,Ara+6_REL10985,TRUE,1,0
ECB_01610,ydhH,Ara+6_REL10985,TRUE,1,0
ECB_01347,ynaF,Ara+6_REL10985,TRUE,1,0
ECB_00213,yhhI,Ara+6_REL10985,TRUE,1,0
ECB_01348,ompN,Ara+6_REL10985,TRUE,1,0
ECB_00746,uvrB,Ara+6_REL10985,TRUE,1,0
ECB_00740,ybhB,Ara+6_REL10985,TRUE,1,0
ECB_01160,dsbB,Ara+6_REL10985,TRUE,2,0
ECB_01166,ycgO,Ara+6_REL10985,TRUE,1,1
ECB_00965,yccF,Ara+6_REL10985,TRUE,1,0
ECB_00964,yccS,Ara+6_REL10985,TRUE,3,0
ECB_00966,helD,Ara+6_REL10985,TRUE,1,0
ECB_02881,metC,Ara+6_REL10985,TRUE,1,0
ECB_00962,sulA,Ara+6_REL10985,TRUE,2,0
ECB_01980,yegN,Ara+6_REL10985,TRUE,2,0
ECB_01981,yegO,Ara+6_REL10985,TRUE,2,0
ECB_01983,baeS,Ara+6_REL10985,TRUE,1,0
ECB_00998,torR,Ara+6_REL10985,TRUE,1,0
ECB_01501,ydfI,Ara+6_REL10985,TRUE,1,0
ECB_02086,yeiE,Ara+6_REL10985,TRUE,1,0
ECB_02087,yeiH,Ara+6_REL10985,TRUE,1,0
ECB_02081,yeiB,Ara+6_REL10985,TRUE,0,1
ECB_02082,folE,Ara+6_REL10985,TRUE,0,1
ECB_04222,hpaB,Ara+6_REL10985,TRUE,0,1
ECB_04223,hpaA,Ara+6_REL10985,TRUE,1,0
ECB_01764,yeaQ,Ara+6_REL10985,TRUE,1,0
ECB_01765,yoaG,Ara+6_REL10985,TRUE,1,0
ECB_01766,yeaR,Ara+6_REL10985,TRUE,1,0
ECB_01763,yeaP,Ara+6_REL10985,TRUE,1,0
ECB_02261,yfcS,Ara+6_REL10985,TRUE,1,0
ECB_03847,udhA,Ara+6_REL10985,TRUE,2,0
ECB_03846,oxyR,Ara+6_REL10985,TRUE,1,0
ECB_03843,argC,Ara+6_REL10985,TRUE,1,0
ECB_02648,ECB_02648,Ara+6_REL10985,TRUE,1,1
ECB_03840,yijP,Ara+6_REL10985,TRUE,1,0
ECB_02863,pitB,Ara+6_REL10985,TRUE,1,0
ECB_02867,hybF,Ara+6_REL10985,TRUE,1,0
ECB_02640,ygdH,Ara+6_REL10985,TRUE,1,0
ECB_02641,sdaC,Ara+6_REL10985,TRUE,2,0
ECB_03111,yhdA,Ara+6_REL10985,TRUE,1,0
ECB_03112,yhdH,Ara+6_REL10985,TRUE,1,0
ECB_03114,accC,Ara+6_REL10985,TRUE,1,0
ECB_03117,prmA,Ara+6_REL10985,TRUE,0,1
ECB_03118,yhdG,Ara+6_REL10985,TRUE,2,0
ECB_03599,yieH,Ara+6_REL10985,TRUE,1,0
ECB_03595,yidZ,Ara+6_REL10985,TRUE,1,0
ECB_03597,yieF,Ara+6_REL10985,TRUE,0,1
ECB_03590,trmE,Ara+6_REL10985,TRUE,1,0
ECB_03593,tnaB,Ara+6_REL10985,TRUE,1,0
ECB_03609,pstB,Ara+6_REL10985,TRUE,1,0
ECB_03605,bglB,Ara+6_REL10985,TRUE,2,0
ECB_03607,bglG,Ara+6_REL10985,TRUE,2,0
ECB_03606,bglF,Ara+6_REL10985,TRUE,2,0
ECB_03603,yieL,Ara+6_REL10985,TRUE,1,0
ECB_04059,yjfR,Ara+6_REL10985,TRUE,2,0
ECB_04050,yjfK,Ara+6_REL10985,TRUE,0,1
ECB_04053,yjfC,Ara+6_REL10985,TRUE,1,0
ECB_04052,yjfM,Ara+6_REL10985,TRUE,1,0
ECB_03025,yhbU,Ara+6_REL10985,TRUE,1,0
ECB_03026,yhbV,Ara+6_REL10985,TRUE,1,0
ECB_03023,yhbS,Ara+6_REL10985,TRUE,1,0
ECB_02512,ECB_02512,Ara+6_REL10985,TRUE,1,1
ECB_02511,ECB_02511,Ara+6_REL10985,TRUE,2,0
ECB_03028,mtr,Ara+6_REL10985,TRUE,1,0
ECB_00230,ykfJ,Ara+6_REL10985,TRUE,0,1
ECB_03939,actP,Ara+6_REL10985,TRUE,1,0
ECB_03938,yjcF,Ara+6_REL10985,TRUE,2,0
ECB_03936,yjcD,Ara+6_REL10985,TRUE,1,0
ECB_03950,yjcO,Ara+6_REL10985,TRUE,1,0
ECB_03952,yjcP,Ara+6_REL10985,TRUE,1,0
ECB_03339,yhiKL,Ara+6_REL10985,TRUE,1,0
ECB_03336,yhiH,Ara+6_REL10985,TRUE,2,0
ECB_04275,creC,Ara+6_REL10985,TRUE,0,1
ECB_04277,arcA,Ara+6_REL10985,TRUE,1,0
ECB_04271,gpmB,Ara+6_REL10985,TRUE,1,0
ECB_00021,ECB_00021,Ara+6_REL10985,TRUE,2,0
ECB_00598,ybeF,Ara+6_REL10985,TRUE,1,0
ECB_00594,ccrB,Ara+6_REL10985,TRUE,0,1
ECB_00595,ybeM,Ara+6_REL10985,TRUE,1,0
ECB_00591,dcuC,Ara+6_REL10985,TRUE,1,1
ECB_00592,crcA,Ara+6_REL10985,TRUE,1,0
ECB_00113,aceE,Ara+6_REL10985,TRUE,1,1
ECB_00116,yacH,Ara+6_REL10985,TRUE,2,0
ECB_00117,acnB,Ara+6_REL10985,TRUE,1,1
ECB_00370,xseB,Ara+6_REL10985,TRUE,1,0
ECB_00371,thiI,Ara+6_REL10985,TRUE,1,0
ECB_00375,yajR,Ara+6_REL10985,TRUE,1,0
ECB_00378,ECB_00378,Ara+6_REL10985,TRUE,1,0
ECB_00686,sucB,Ara+6_REL10985,TRUE,1,0
ECB_00687,sucC,Ara+6_REL10985,TRUE,1,0
ECB_00208,dnaQ,Ara+6_REL10985,TRUE,1,0
ECB_00209,yafT,Ara+6_REL10985,TRUE,1,0
ECB_01371,gapC,Ara+6_REL10985,TRUE,1,0
ECB_00756,ybhO,Ara+6_REL10985,TRUE,1,0
ECB_00754,ybhM,Ara+6_REL10985,TRUE,1,0
ECB_01379,ydcI,Ara+6_REL10985,TRUE,1,0
ECB_01401,ydcW,Ara+6_REL10985,TRUE,1,0
ECB_01400,ydcV,Ara+6_REL10985,TRUE,1,1
ECB_01159,umuC,Ara+6_REL10985,TRUE,2,0
ECB_01409,yncE,Ara+6_REL10985,TRUE,0,1
ECB_01408,yncD,Ara+6_REL10985,TRUE,2,0
ECB_00126,yadG,Ara+6_REL10985,TRUE,0,1
ECB_01973,yegE,Ara+6_REL10985,TRUE,1,0
ECB_00975,hyaA,Ara+6_REL10985,TRUE,1,0
ECB_01974,alkA,Ara+6_REL10985,TRUE,1,0
ECB_00970,yccV,Ara+6_REL10985,TRUE,1,0
ECB_01978,yegL,Ara+6_REL10985,TRUE,1,0
ECB_01089,fabG,Ara+6_REL10985,TRUE,1,0
ECB_01087,fabH,Ara+6_REL10985,TRUE,1,0
ECB_01081,ECB_01081,Ara+6_REL10985,TRUE,1,0
ECB_01080,rne,Ara+6_REL10985,TRUE,1,0
ECB_01579,tus,Ara+6_REL10985,TRUE,1,0
ECB_01578,rstB,Ara+6_REL10985,TRUE,2,0
ECB_01574,ydgI,Ara+6_REL10985,TRUE,0,1
ECB_01570,ydgG,Ara+6_REL10985,TRUE,2,0
ECB_02071,yohK,Ara+6_REL10985,TRUE,1,0
ECB_00349,brnQ,Ara+6_REL10985,TRUE,1,0
ECB_02076,yeiA,Ara+6_REL10985,TRUE,1,0
ECB_02078,mglA,Ara+6_REL10985,TRUE,2,0
ECB_00839,ECB_00839,Ara+6_REL10985,TRUE,2,0
ECB_02985,tdcA,Ara+6_REL10985,TRUE,1,0
ECB_02984,tdcB,Ara+6_REL10985,TRUE,1,0
ECB_02983,tdcC,Ara+6_REL10985,TRUE,1,0
ECB_01938,wzy,Ara+6_REL10985,TRUE,1,1
ECB_01884,yedW,Ara+6_REL10985,TRUE,0,1
ECB_01887,yedZ,Ara+6_REL10985,TRUE,2,0
ECB_01886,yedY,Ara+6_REL10985,TRUE,1,0
ECB_00832,ECB_00832,Ara+6_REL10985,TRUE,1,0
ECB_01799,yebQ,Ara+6_REL10985,TRUE,1,0
ECB_02217,yfbS,Ara+6_REL10985,TRUE,1,1
ECB_00342,rdgC,Ara+6_REL10985,TRUE,1,0
ECB_02211,nuoC,Ara+6_REL10985,TRUE,1,0
ECB_00836,ECB_00836,Ara+6_REL10985,TRUE,2,0
ECB_02186,pmrD,Ara+6_REL10985,TRUE,1,0
ECB_02180,yfbF,Ara+6_REL10985,TRUE,1,0
ECB_02183,arnT,Ara+6_REL10985,TRUE,3,0
ECB_03850,trmA,Ara+6_REL10985,TRUE,1,0
ECB_03852,murI,Ara+6_REL10985,TRUE,1,0
ECB_02673,ppdB,Ara+6_REL10985,TRUE,1,0
ECB_02670,recC,Ara+6_REL10985,TRUE,0,1
ECB_02856,ECB_02856,Ara+6_REL10985,TRUE,1,0
ECB_02855,ECB_02855,Ara+6_REL10985,TRUE,1,0
ECB_02851,ECB_02851,Ara+6_REL10985,TRUE,0,1
ECB_03103,yhcS,Ara+6_REL10985,TRUE,0,1
ECB_02459,recO,Ara+6_REL10985,TRUE,0,1
ECB_02458,pdxJ,Ara+6_REL10985,TRUE,1,0
ECB_02320,yfeS,Ara+6_REL10985,TRUE,1,0
ECB_02457,acpS,Ara+6_REL10985,TRUE,1,0
ECB_02699,xdhA,Ara+6_REL10985,TRUE,1,0
ECB_02698,ygeR,Ara+6_REL10985,TRUE,1,0
ECB_03582,gyrB,Ara+6_REL10985,TRUE,2,0
ECB_03583,recF,Ara+6_REL10985,TRUE,0,1
ECB_03612,pstS,Ara+6_REL10985,TRUE,1,0
ECB_03613,glmS,Ara+6_REL10985,TRUE,1,1
ECB_03610,pstA,Ara+6_REL10985,TRUE,1,0
ECB_03841,ppc,Ara+6_REL10985,TRUE,2,0
ECB_04042,hflC,Ara+6_REL10985,TRUE,1,0
ECB_03036,nusA,Ara+6_REL10985,TRUE,1,0
ECB_03035,infB,Ara+6_REL10985,TRUE,2,0
ECB_03030,nlpI,Ara+6_REL10985,TRUE,2,0
ECB_02528,ygaM,Ara+6_REL10985,TRUE,1,0
ECB_02526,ygaW,Ara+6_REL10985,TRUE,1,0
ECB_02524,ygaP,Ara+6_REL10985,TRUE,0,1
ECB_02521,ygaU,Ara+6_REL10985,TRUE,0,1
ECB_03039,yhbX,Ara+6_REL10985,TRUE,3,0
ECB_03921,yjbN,Ara+6_REL10985,TRUE,1,0
ECB_03923,qor,Ara+6_REL10985,TRUE,1,0
ECB_03924,dnaB,Ara+6_REL10985,TRUE,0,1
ECB_03925,alr,Ara+6_REL10985,TRUE,1,0
ECB_02865,yghU,Ara+6_REL10985,TRUE,1,0
ECB_02581,fhlA,Ara+6_REL10985,TRUE,0,1
ECB_03328,nikD,Ara+6_REL10985,TRUE,3,0
ECB_03329,nikE,Ara+6_REL10985,TRUE,2,0
ECB_03322,yhhS,Ara+6_REL10985,TRUE,1,0
ECB_03324,acpT,Ara+6_REL10985,TRUE,1,0
ECB_01203,narH,Ara+6_REL10985,TRUE,1,0
ECB_04266,nadR,Ara+6_REL10985,TRUE,1,0
ECB_04264,serB,Ara+6_REL10985,TRUE,1,0
ECB_04265,sms,Ara+6_REL10985,TRUE,0,1
ECB_04262,lplA,Ara+6_REL10985,TRUE,2,0
ECB_04263,smp,Ara+6_REL10985,TRUE,1,0
ECB_00330,phoA,Ara+6_REL10985,TRUE,1,0
ECB_04268,slt,Ara+6_REL10985,TRUE,0,1
ECB_00560,entC,Ara+6_REL10985,TRUE,1,0
ECB_00567,ybdH,Ara+6_REL10985,TRUE,2,0
ECB_00568,ybdL,Ara+6_REL10985,TRUE,1,0
ECB_00168,tsf,Ara+6_REL10985,TRUE,0,1
ECB_00164,dapD,Ara+6_REL10985,TRUE,1,0
ECB_00166,map,Ara+6_REL10985,TRUE,1,0
ECB_00305,mhpF,Ara+6_REL10985,TRUE,1,0
ECB_00307,mhpT,Ara+6_REL10985,TRUE,1,0
ECB_00300,mhpR,Ara+6_REL10985,TRUE,3,0
ECB_00302,mhpB,Ara+6_REL10985,TRUE,2,0
ECB_01831,ruvB,Ara+6_REL10985,TRUE,1,0
ECB_01368,hrpA,Ara+6_REL10985,TRUE,2,0
ECB_01361,ydbC,Ara+6_REL10985,TRUE,1,0
ECB_01362,ydbD,Ara+6_REL10985,TRUE,1,1
ECB_01365,ynbC,Ara+6_REL10985,TRUE,0,1
ECB_01366,ynbD,Ara+6_REL10985,TRUE,1,0
ECB_00767,ybiB,Ara+6_REL10985,TRUE,1,0
ECB_00766,dinG,Ara+6_REL10985,TRUE,1,0
ECB_00765,ybiA,Ara+6_REL10985,TRUE,1,0
ECB_00769,ybiJ,Ara+6_REL10985,TRUE,0,1
ECB_01410,ansP,Ara+6_REL10985,TRUE,1,0
ECB_01411,yncG,Ara+6_REL10985,TRUE,1,0
ECB_01416,ECB_01416,Ara+6_REL10985,TRUE,1,1
ECB_00411,hha,Ara+6_REL10985,TRUE,0,1
ECB_00410,maa,Ara+6_REL10985,TRUE,1,1
ECB_00413,acrB,Ara+6_REL10985,TRUE,1,0
ECB_00940,ssuA,Ara+6_REL10985,TRUE,1,0
ECB_00946,ycbU,Ara+6_REL10985,TRUE,1,0
ECB_00416,kefA,Ara+6_REL10985,TRUE,2,0
ECB_01962,wcaD,Ara+6_REL10985,TRUE,1,0
ECB_01963,wcaC,Ara+6_REL10985,TRUE,1,0
ECB_01960,wcaF,Ara+6_REL10985,TRUE,1,0
ECB_01961,wcaE,Ara+6_REL10985,TRUE,1,0
ECB_01966,wzc,Ara+6_REL10985,TRUE,1,0
ECB_01965,wcaA,Ara+6_REL10985,TRUE,1,0
ECB_01968,wza,Ara+6_REL10985,TRUE,1,0
ECB_01969,yegH,Ara+6_REL10985,TRUE,1,0
ECB_01098,fhuE,Ara+6_REL10985,TRUE,2,0
ECB_01091,fabF,Ara+6_REL10985,TRUE,1,0
ECB_01566,asr,Ara+6_REL10985,TRUE,1,0
ECB_01565,ynfM,Ara+6_REL10985,TRUE,1,0
ECB_01562,bioD,Ara+6_REL10985,TRUE,1,0
ECB_01560,ynfI,Ara+6_REL10985,TRUE,1,0
ECB_02062,bglX,Ara+6_REL10985,TRUE,1,0
ECB_02843,yghK,Ara+6_REL10985,TRUE,2,0
ECB_02060,yehY,Ara+6_REL10985,TRUE,1,0
ECB_02064,pbpG,Ara+6_REL10985,TRUE,1,0
ECB_02996,agaR,Ara+6_REL10985,TRUE,1,0
ECB_02997,agaZ,Ara+6_REL10985,TRUE,1,0
ECB_02992,garP,Ara+6_REL10985,TRUE,1,0
ECB_02990,garR,Ara+6_REL10985,TRUE,1,0
ECB_01896,yeeO,Ara+6_REL10985,TRUE,1,0
ECB_01897,cbl,Ara+6_REL10985,TRUE,2,0
ECB_01890,yeeI,Ara+6_REL10985,TRUE,1,0
ECB_01891,yeeJ,Ara+6_REL10985,TRUE,1,1
ECB_01898,nac,Ara+6_REL10985,TRUE,1,0
ECB_01899,erfK,Ara+6_REL10985,TRUE,0,1
ECB_01782,pabB,Ara+6_REL10985,TRUE,0,1
ECB_02207,nuoH,Ara+6_REL10985,TRUE,1,0
ECB_02203,nuoL,Ara+6_REL10985,TRUE,2,2
ECB_02209,nuoF,Ara+6_REL10985,TRUE,1,0
ECB_02196,elaD,Ara+6_REL10985,TRUE,1,0
ECB_03828,katG,Ara+6_REL10985,TRUE,1,0
ECB_03821,rpmE,Ara+6_REL10985,TRUE,1,0
ECB_03820,priA,Ara+6_REL10985,TRUE,1,0
ECB_02841,pppA,Ara+6_REL10985,TRUE,1,0
ECB_02842,yghJ,Ara+6_REL10985,TRUE,2,0
ECB_02667,recD,Ara+6_REL10985,TRUE,1,1
ECB_02844,glcB,Ara+6_REL10985,TRUE,1,0
ECB_02846,glcF,Ara+6_REL10985,TRUE,3,0
ECB_02848,glcD,Ara+6_REL10985,TRUE,1,0
ECB_02849,glcC,Ara+6_REL10985,TRUE,1,0
ECB_02668,recB,Ara+6_REL10985,TRUE,2,0
ECB_02669,ptr,Ara+6_REL10985,TRUE,2,0
ECB_03137,def,Ara+6_REL10985,TRUE,1,0
ECB_02338,yffI,Ara+6_REL10985,TRUE,1,0
ECB_02449,purL,Ara+6_REL10985,TRUE,1,0
ECB_03436,ECB_03436,Ara+6_REL10985,TRUE,1,0
ECB_02446,yfhA,Ara+6_REL10985,TRUE,1,0
ECB_03139,rrmB,Ara+6_REL10985,TRUE,1,0
ECB_02335,amiA,Ara+6_REL10985,TRUE,1,0
ECB_02689,araE,Ara+6_REL10985,TRUE,2,0
ECB_02682,tas,Ara+6_REL10985,TRUE,1,0
ECB_02686,lysA,Ara+6_REL10985,TRUE,1,0
ECB_02687,lysR,Ara+6_REL10985,TRUE,0,1
ECB_02684,aas,Ara+6_REL10985,TRUE,2,0
ECB_02685,galR,Ara+6_REL10985,TRUE,1,0
ECB_02519,gabP,Ara+6_REL10985,TRUE,2,0
ECB_03629,yieM,Ara+6_REL10985,TRUE,2,0
ECB_04073,ECB_04073,Ara+6_REL10985,TRUE,1,0
ECB_04072,ECB_04072,Ara+6_REL10985,TRUE,1,0
ECB_04076,ECB_04076,Ara+6_REL10985,TRUE,0,1
ECB_03551,uhpC,Ara+6_REL10985,TRUE,1,0
ECB_03002,agaA,Ara+6_REL10985,TRUE,1,0
ECB_03552,uhpB,Ara+6_REL10985,TRUE,1,0
ECB_03555,ilvB,Ara+6_REL10985,TRUE,1,0
ECB_02531,nrdE,Ara+6_REL10985,TRUE,1,0
ECB_02532,nrdF,Ara+6_REL10985,TRUE,0,1
ECB_02539,emrR,Ara+6_REL10985,TRUE,1,0
ECB_02517,gabD,Ara+6_REL10985,TRUE,1,0
ECB_03487,waaP,Ara+6_REL10985,TRUE,1,0
ECB_03954,yjcR,Ara+6_REL10985,TRUE,1,0
ECB_03956,alsK,Ara+6_REL10985,TRUE,0,1
ECB_03482,waaY,Ara+6_REL10985,TRUE,0,1
ECB_03481,waaW,Ara+6_REL10985,TRUE,3,0
ECB_03480,waaV,Ara+6_REL10985,TRUE,2,0
ECB_03959,alsA,Ara+6_REL10985,TRUE,1,0
ECB_03958,alsC,Ara+6_REL10985,TRUE,2,0
ECB_02932,ttdB,Ara+6_REL10985,TRUE,1,0
ECB_03318,zntA,Ara+6_REL10985,TRUE,1,0
ECB_03317,yhhN,Ara+6_REL10985,TRUE,1,0
ECB_03314,yhhF,Ara+6_REL10985,TRUE,1,0
ECB_03310,rpoH,Ara+6_REL10985,TRUE,1,0
ECB_00703,nadA,Ara+6_REL10985,TRUE,0,1
ECB_04258,deoA,Ara+6_REL10985,TRUE,1,1
ECB_04250,prfC,Ara+6_REL10985,TRUE,0,1
ECB_04257,deoC,Ara+6_REL10985,TRUE,1,0
ECB_04256,yjjI,Ara+6_REL10985,TRUE,1,0
ECB_04255,yjjW,Ara+6_REL10985,TRUE,2,1
ECB_04099,yjfF,Ara+6_REL10985,TRUE,2,0
ECB_00707,aroG,Ara+6_REL10985,TRUE,1,0
ECB_04091,ytfM,Ara+6_REL10985,TRUE,1,0
ECB_04092,ytfN,Ara+6_REL10985,TRUE,4,1
ECB_04096,ytfQ,Ara+6_REL10985,TRUE,1,0
ECB_00573,dsbG,Ara+6_REL10985,TRUE,0,1
ECB_00570,ybdN,Ara+6_REL10985,TRUE,1,0
ECB_00577,ybdR,Ara+6_REL10985,TRUE,1,0
ECB_02819,ECB_02819,Ara+6_REL10985,TRUE,1,0
ECB_02818,ECB_02818,Ara+6_REL10985,TRUE,0,1
ECB_00174,yaeL,Ara+6_REL10985,TRUE,1,0
ECB_00175,yaeT,Ara+6_REL10985,TRUE,0,1
ECB_00171,ispC,Ara+6_REL10985,TRUE,0,1
ECB_03930,uvrA,Ara+6_REL10985,TRUE,1,0
ECB_00316,tauB,Ara+6_REL10985,TRUE,1,0
ECB_00312,yaiO,Ara+6_REL10985,TRUE,1,0
ECB_02816,ECB_02816,Ara+6_REL10985,TRUE,2,0
ECB_01314,abgB,Ara+6_REL10985,TRUE,0,1
ECB_01317,ydaL,Ara+6_REL10985,TRUE,1,0
ECB_01316,abgR,Ara+6_REL10985,TRUE,1,0
ECB_01311,fnr,Ara+6_REL10985,TRUE,1,0
ECB_01310,ydaA,Ara+6_REL10985,TRUE,1,0
ECB_00774,ybiN,Ara+6_REL10985,TRUE,1,0
ECB_00772,ybiL,Ara+6_REL10985,TRUE,2,0
ECB_00773,ybiM,Ara+6_REL10985,TRUE,1,0
ECB_01427,narU,Ara+6_REL10985,TRUE,1,0
ECB_01426,narZ,Ara+6_REL10985,TRUE,2,1
ECB_01137,ycgE,Ara+6_REL10985,TRUE,0,1
ECB_00959,ycbZ,Ara+6_REL10985,TRUE,0,1
ECB_01132,ymfB,Ara+6_REL10985,TRUE,3,0
