lcl|NC_012967.1_cdsid_YP_003047245.1	lcl|NC_003197.1_prot_NP_463288.1_4286
lcl|NC_012967.1_cdsid_YP_003046608.1	lcl|NC_003197.1_prot_NP_462569.1_3569
lcl|NC_012967.1_cdsid_YP_003043280.1	lcl|NC_003197.1_prot_NP_459091.1_87
lcl|NC_012967.1_cdsid_YP_003046649.1	lcl|NC_003197.1_prot_NP_462603.1_3603
lcl|NC_012967.1_cdsid_YP_003046648.1	lcl|NC_003197.1_prot_NP_462602.1_3602
lcl|NC_012967.1_cdsid_YP_003045237.1	lcl|NC_003197.1_prot_NP_461099.1_2098
lcl|NC_012967.1_cdsid_YP_003045973.1	lcl|NC_003197.1_prot_NP_462020.1_3020
lcl|NC_012967.1_cdsid_YP_003043466.1	lcl|NC_003197.1_prot_NP_459318.1_315
lcl|NC_012967.1_cdsid_YP_003044266.1	lcl|NC_003197.1_prot_NP_460124.1_1124
lcl|NC_012967.1_cdsid_YP_003043574.1	lcl|NC_003197.1_prot_NP_459392.1_388
lcl|NC_012967.1_cdsid_YP_003046157.1	lcl|NC_003197.1_prot_NP_462148.1_3148
lcl|NC_012967.1_cdsid_YP_003043874.1	lcl|NC_003197.1_prot_NP_459691.1_681
lcl|NC_012967.1_cdsid_YP_003044805.1	lcl|NC_003197.1_prot_NP_460414.1_1417
lcl|NC_012967.1_cdsid_YP_003046450.1	lcl|NC_003197.1_prot_NP_462414.1_3415
lcl|NC_012967.1_cdsid_YP_003043649.1	lcl|NC_003197.1_prot_NP_459481.1_475
lcl|NC_012967.1_cdsid_YP_003045144.1	lcl|NC_003197.1_prot_NP_461045.1_2043
lcl|NC_012967.1_cdsid_YP_003043329.1	lcl|NC_003197.1_prot_NP_459142.1_138
lcl|NC_012967.1_cdsid_YP_003046329.1	lcl|NC_003197.1_prot_NP_462317.1_3318
lcl|NC_012967.1_cdsid_YP_003043872.1	lcl|NC_003197.1_prot_NP_459689.1_679
lcl|NC_012967.1_cdsid_YP_003046451.1	lcl|NC_003197.1_prot_NP_462415.1_3416
lcl|NC_012967.1_cdsid_YP_003046335.1	lcl|NC_003197.1_prot_NP_462323.1_3324
lcl|NC_012967.1_cdsid_YP_003046583.1	lcl|NC_003197.1_prot_NP_462546.1_3546
lcl|NC_012967.1_cdsid_YP_003043762.1	lcl|NC_003197.1_prot_NP_459570.1_562
lcl|NC_012967.1_cdsid_YP_003043326.1	lcl|NC_003197.1_prot_NP_459139.1_135
lcl|NC_012967.1_cdsid_YP_003044457.1	lcl|NC_003197.1_prot_NP_460678.1_1680
lcl|NC_012967.1_cdsid_YP_003045646.1	lcl|NC_003197.1_prot_NP_461512.1_2511
lcl|NC_012967.1_cdsid_YP_003045757.1	lcl|NC_003197.1_prot_NP_461767.1_2766
lcl|NC_012967.1_cdsid_YP_003044374.1	lcl|NC_003197.1_prot_NP_460948.1_1946
lcl|NC_012967.1_cdsid_YP_003046238.1	lcl|NC_003197.1_prot_NP_462216.1_3216
lcl|NC_012967.1_cdsid_YP_003043575.1	lcl|NC_003197.1_prot_NP_459393.1_389
lcl|NC_012967.1_cdsid_YP_003044149.1	lcl|NC_003197.1_prot_NP_459972.1_968
lcl|NC_012967.1_cdsid_YP_003043912.1	lcl|NC_003197.1_prot_NP_459727.1_717
lcl|NC_012967.1_cdsid_YP_003044813.1	lcl|NC_003197.1_prot_NP_460406.1_1409
lcl|NC_012967.1_cdsid_YP_003045110.1	lcl|NC_003197.1_prot_NP_460918.2_1915
lcl|NC_012967.1_cdsid_YP_003046075.1	lcl|NC_003197.1_prot_NP_462088.1_3089
lcl|NC_012967.1_cdsid_YP_003046565.1	lcl|NC_003197.1_prot_NP_462523.1_3523
lcl|NC_012967.1_cdsid_YP_003044305.1	lcl|NC_003197.1_prot_NP_460163.1_1165
lcl|NC_012967.1_cdsid_YP_003046979.1	lcl|NC_003197.1_prot_NP_462964.1_3961
lcl|NC_012967.1_cdsid_YP_003047431.1	lcl|NC_003197.1_prot_NP_463441.1_4436
lcl|NC_012967.1_cdsid_YP_003044830.1	lcl|NC_003197.1_prot_NP_460392.1_1395
lcl|NC_012967.1_cdsid_YP_003045023.1	lcl|NC_003197.1_prot_NP_460846.1_1845
lcl|NC_012967.1_cdsid_YP_003043548.1	lcl|NC_003197.1_prot_NP_459368.1_364
lcl|NC_012967.1_cdsid_YP_003044059.1	lcl|NC_003197.1_prot_NP_461638.1_2637
lcl|NC_012967.1_cdsid_YP_003046786.1	lcl|NC_003197.1_prot_NP_462754.1_3752
lcl|NC_012967.1_cdsid_YP_003046881.1	lcl|NC_003197.1_prot_NP_462849.1_3847
lcl|NC_012967.1_cdsid_YP_003046891.1	lcl|NC_003197.1_prot_NP_462852.1_3850
lcl|NC_012967.1_cdsid_YP_003045685.1	lcl|NC_003197.1_prot_NP_461604.1_2604
lcl|NC_012967.1_cdsid_YP_003045395.1	lcl|NC_003197.1_prot_NP_461260.1_2259
lcl|NC_012967.1_cdsid_YP_003045156.1	lcl|NC_003197.1_prot_NP_461057.1_2055
lcl|NC_012967.1_cdsid_YP_003043959.1	lcl|NC_003197.1_prot_NP_459771.1_761
lcl|NC_012967.1_cdsid_YP_003045496.1	lcl|NC_003197.1_prot_NP_461353.1_2353
lcl|NC_012967.1_cdsid_YP_003045933.1	lcl|NC_003197.1_prot_NP_461979.1_2980
lcl|NC_012967.1_cdsid_YP_003046445.1	lcl|NC_003197.1_prot_NP_462409.1_3410
lcl|NC_012967.1_cdsid_YP_003047044.1	lcl|NC_003197.1_prot_NP_463033.1_4031
lcl|NC_012967.1_cdsid_YP_003045271.1	lcl|NC_003197.1_prot_NP_461134.1_2132
lcl|NC_012967.1_cdsid_YP_003045056.1	lcl|NC_003197.1_prot_NP_460878.1_1877
lcl|NC_012967.1_cdsid_YP_003046323.1	lcl|NC_003197.1_prot_NP_462311.1_3312
lcl|NC_012967.1_cdsid_YP_003045776.1	lcl|NC_003197.1_prot_NP_461838.1_2836
lcl|NC_012967.1_cdsid_YP_003046352.1	lcl|NC_003197.1_prot_NP_462340.1_3341
lcl|NC_012967.1_cdsid_YP_003044448.1	lcl|NC_003197.1_prot_NP_460685.1_1687
lcl|NC_012967.1_cdsid_YP_003044387.1	lcl|NC_003197.1_prot_NP_460752.1_1753
lcl|NC_012967.1_cdsid_YP_003046141.1	lcl|NC_003197.1_prot_NP_462137.1_3137
lcl|NC_012967.1_cdsid_YP_003043818.1	lcl|NC_003197.1_prot_NP_459625.1_617
lcl|NC_012967.1_cdsid_YP_003044209.1	lcl|NC_003197.1_prot_NP_460213.1_1216
lcl|NC_012967.1_cdsid_YP_003045098.1	lcl|NC_003197.1_prot_NP_460963.1_1961
lcl|NC_012967.1_cdsid_YP_003047432.1	lcl|NC_003197.1_prot_NP_463442.1_4437
lcl|NC_012967.1_cdsid_YP_003045644.1	lcl|NC_003197.1_prot_NP_461507.1_2506
lcl|NC_012967.1_cdsid_YP_003046744.1	lcl|NC_003197.1_prot_NP_462707.1_3705
lcl|NC_012967.1_cdsid_YP_003043598.1	lcl|NC_003197.1_prot_NP_459428.1_423
lcl|NC_012967.1_cdsid_YP_003044819.1	lcl|NC_003197.1_prot_NP_460400.1_1403
lcl|NC_012967.1_cdsid_YP_003044449.1	lcl|NC_003197.1_prot_NP_460684.1_1686
lcl|NC_012967.1_cdsid_YP_003044393.1	lcl|NC_003197.1_prot_NP_460740.1_1741
lcl|NC_012967.1_cdsid_YP_003044882.1	lcl|NC_003197.1_prot_NP_460303.1_1306
lcl|NC_012967.1_cdsid_YP_003047066.1	lcl|NC_003197.1_prot_NP_463058.1_4056
lcl|NC_012967.1_cdsid_YP_003046320.1	lcl|NC_003197.1_prot_NP_462308.1_3309
lcl|NC_012967.1_cdsid_YP_003044153.1	lcl|NC_003197.1_prot_NP_459979.1_975
lcl|NC_012967.1_cdsid_YP_003045524.1	lcl|NC_003197.1_prot_NP_461383.1_2384
lcl|NC_012967.1_cdsid_YP_003044912.1	lcl|NC_003197.1_prot_NP_460272.1_1276
lcl|NC_012967.1_cdsid_YP_003044160.1	lcl|NC_003197.1_prot_NP_459026.1_21
lcl|NC_012967.1_cdsid_YP_003046357.1	lcl|NC_003197.1_prot_NP_462345.1_3346
lcl|NC_012967.1_cdsid_YP_003046784.1	lcl|NC_003197.1_prot_NP_462752.1_3750
lcl|NC_012967.1_cdsid_YP_003043341.1	lcl|NC_003197.1_prot_NP_459156.1_152
lcl|NC_012967.1_cdsid_YP_003045419.1	lcl|NC_003197.1_prot_NP_461291.1_2291
lcl|NC_012967.1_cdsid_YP_003045911.1	lcl|NC_003197.1_prot_NP_461957.2_2957
lcl|NC_012967.1_cdsid_YP_003046912.1	lcl|NC_003197.1_prot_NP_462869.1_3867
lcl|NC_012967.1_cdsid_YP_003046337.1	lcl|NC_003197.1_prot_NP_462325.1_3326
lcl|NC_012967.1_cdsid_YP_003047008.1	lcl|NC_003197.1_prot_NP_462993.1_3991
lcl|NC_012967.1_cdsid_YP_003045767.1	lcl|NC_003197.1_prot_NP_461777.1_2776
lcl|NC_012967.1_cdsid_YP_003043929.1	lcl|NC_003197.1_prot_NP_459754.1_744
lcl|NC_012967.1_cdsid_YP_003047400.1	lcl|NC_003197.1_prot_NP_463404.1_4399
lcl|NC_012967.1_cdsid_YP_003044435.1	lcl|NC_003197.1_prot_YP_006892396.1_1701
lcl|NC_012967.1_cdsid_YP_003044105.1	lcl|NC_003197.1_prot_NP_459922.1_918
lcl|NC_012967.1_cdsid_YP_003045211.1	lcl|NC_003197.1_prot_NP_462174.1_3174
lcl|NC_012967.1_cdsid_YP_003046345.1	lcl|NC_003197.1_prot_NP_462333.1_3334
lcl|NC_012967.1_cdsid_YP_003045370.1	lcl|NC_003197.1_prot_NP_461237.1_2236
lcl|NC_012967.1_cdsid_YP_003045909.1	lcl|NC_003197.1_prot_NP_461955.1_2955
lcl|NC_012967.1_cdsid_YP_003045273.1	lcl|NC_003197.1_prot_NP_461136.1_2134
lcl|NC_012967.1_cdsid_YP_003045709.1	lcl|NC_003197.1_prot_NP_461720.1_2717
lcl|NC_012967.1_cdsid_YP_003046230.1	lcl|NC_003197.1_prot_NP_462209.2_3209
lcl|NC_012967.1_cdsid_YP_003046395.1	lcl|NC_003197.1_prot_NP_462371.1_3372
lcl|NC_012967.1_cdsid_YP_003043336.1	lcl|NC_003197.1_prot_NP_459149.1_145
lcl|NC_012967.1_cdsid_YP_003043515.1	lcl|NC_003197.1_prot_NP_459365.1_361
lcl|NC_012967.1_cdsid_YP_003045264.1	lcl|NC_003197.1_prot_NP_461127.1_2125
lcl|NC_012967.1_cdsid_YP_003047213.1	lcl|NC_003197.1_prot_NP_463226.1_4225
lcl|NC_012967.1_cdsid_YP_003046250.1	lcl|NC_003197.1_prot_NP_462228.1_3228
lcl|NC_012967.1_cdsid_YP_003043771.1	lcl|NC_003197.1_prot_NP_459576.1_568
lcl|NC_012967.1_cdsid_YP_003044952.1	lcl|NC_003197.1_prot_NP_460249.1_1253
lcl|NC_012967.1_cdsid_YP_003045325.1	lcl|NC_003197.1_prot_NP_461201.1_2200
lcl|NC_012967.1_cdsid_YP_003044464.1	lcl|NC_003197.1_prot_NP_460671.1_1673
lcl|NC_012967.1_cdsid_YP_003044041.1	lcl|NC_003197.1_prot_NP_461658.1_2657
lcl|NC_012967.1_cdsid_YP_003044320.1	lcl|NC_003197.1_prot_NP_460178.1_1180
lcl|NC_012967.1_cdsid_YP_003045503.1	lcl|NC_003197.1_prot_NP_461363.1_2364
lcl|NC_012967.1_cdsid_YP_003044085.1	lcl|NC_003197.1_prot_NP_459865.1_854
lcl|NC_012967.1_cdsid_YP_003046998.1	lcl|NC_003197.1_prot_NP_462981.1_3978
lcl|NC_012967.1_cdsid_YP_003043297.1	lcl|NC_003197.1_prot_NP_459111.1_106
lcl|NC_012967.1_cdsid_YP_003046804.1	lcl|NC_003197.1_prot_NP_462777.2_3775
lcl|NC_012967.1_cdsid_YP_003045046.1	lcl|NC_003197.1_prot_NP_460869.1_1868
lcl|NC_012967.1_cdsid_YP_003043397.1	lcl|NC_003197.1_prot_NP_459222.1_218
lcl|NC_012967.1_cdsid_YP_003046926.1	lcl|NC_003197.1_prot_NP_462884.1_3881
lcl|NC_012967.1_cdsid_YP_003045445.1	lcl|NC_003197.1_prot_NP_461325.1_2325
lcl|NC_012967.1_cdsid_YP_003045493.1	lcl|NC_003197.1_prot_NP_461350.1_2350
lcl|NC_012967.1_cdsid_YP_003046517.1	lcl|NC_003197.1_prot_NP_462486.1_3486
lcl|NC_012967.1_cdsid_YP_003045140.1	lcl|NC_003197.1_prot_NP_461041.1_2039
lcl|NC_012967.1_cdsid_YP_003044869.1	lcl|NC_003197.1_prot_NP_460316.1_1319
lcl|NC_012967.1_cdsid_YP_003043782.1	lcl|NC_003197.1_prot_NP_459587.1_579
lcl|NC_012967.1_cdsid_YP_003045871.1	lcl|NC_003197.1_prot_NP_461926.1_2926
lcl|NC_012967.1_cdsid_YP_003043484.1	lcl|NC_003197.1_prot_NP_460629.1_1630
lcl|NC_012967.1_cdsid_YP_003046221.1	lcl|NC_003197.1_prot_NP_462200.1_3200
lcl|NC_012967.1_cdsid_YP_003046771.1	lcl|NC_003197.1_prot_NP_462747.1_3745
lcl|NC_012967.1_cdsid_YP_003044154.1	lcl|NC_003197.1_prot_NP_460031.1_1031
lcl|NC_012967.1_cdsid_YP_003046934.1	lcl|NC_003197.1_prot_NP_462896.1_3892
lcl|NC_012967.1_cdsid_YP_003044933.1	lcl|NC_003197.1_prot_NP_460260.1_1264
lcl|NC_012967.1_cdsid_YP_003044300.1	lcl|NC_003197.1_prot_NP_460157.1_1158
lcl|NC_012967.1_cdsid_YP_003046169.1	lcl|NC_003197.1_prot_NP_462158.1_3158
lcl|NC_012967.1_cdsid_YP_003047254.1	lcl|NC_003197.1_prot_NP_463263.1_4262
lcl|NC_012967.1_cdsid_YP_003043587.1	lcl|NC_003197.1_prot_NP_459410.1_405
lcl|NC_012967.1_cdsid_YP_003043251.1	lcl|NC_003197.1_prot_NP_461094.1_2093
lcl|NC_012967.1_cdsid_YP_003043820.1	lcl|NC_003197.1_prot_NP_459627.2_619
lcl|NC_012967.1_cdsid_YP_003045580.1	lcl|NC_003197.1_prot_NP_461433.1_2434
lcl|NC_012967.1_cdsid_YP_003047382.1	lcl|NC_003197.1_prot_NP_460071.1_1070
lcl|NC_012967.1_cdsid_YP_003045178.1	lcl|NC_003197.1_prot_NP_461076.1_2074
lcl|NC_012967.1_cdsid_YP_003046587.1	lcl|NC_003197.1_prot_NP_462550.1_3550
lcl|NC_012967.1_cdsid_YP_003045290.1	lcl|NC_003197.1_prot_NP_461150.1_2148
lcl|NC_012967.1_cdsid_YP_003043266.1	lcl|NC_003197.1_prot_NP_459071.1_67
lcl|NC_012967.1_cdsid_YP_003047301.1	lcl|NC_003197.1_prot_NP_463343.1_4337
lcl|NC_012967.1_cdsid_YP_003044522.1	lcl|NC_003197.1_prot_NP_460618.1_1619
lcl|NC_012967.1_cdsid_YP_003045892.1	lcl|NC_003197.1_prot_NP_459977.1_973
lcl|NC_012967.1_cdsid_YP_003045491.1	lcl|NC_003197.1_prot_NP_461348.1_2348
lcl|NC_012967.1_cdsid_YP_003043599.1	lcl|NC_003197.1_prot_NP_459429.1_424
lcl|NC_012967.1_cdsid_YP_003044577.1	lcl|NC_003197.1_prot_NP_460601.1_1602
lcl|NC_012967.1_cdsid_YP_003044886.1	lcl|NC_003197.1_prot_NP_460300.2_1303
lcl|NC_012967.1_cdsid_YP_003043429.1	lcl|NC_003197.1_prot_NP_459253.1_249
lcl|NC_012967.1_cdsid_YP_003047413.1	lcl|NC_003197.1_prot_NP_463419.1_4414
lcl|NC_012967.1_cdsid_YP_003045846.1	lcl|NC_003197.1_prot_NP_461900.1_2899
lcl|NC_012967.1_cdsid_YP_003046331.1	lcl|NC_003197.1_prot_NP_462319.1_3320
lcl|NC_012967.1_cdsid_YP_003046972.1	lcl|NC_003197.1_prot_NP_462941.1_3938
lcl|NC_012967.1_cdsid_YP_003044563.1	lcl|NC_003197.1_prot_NP_460605.1_1606
lcl|NC_012967.1_cdsid_YP_003043858.1	lcl|NC_003197.1_prot_NP_459673.1_663
lcl|NC_012967.1_cdsid_YP_003045104.1	lcl|NC_003197.1_prot_NP_461004.1_2002
lcl|NC_012967.1_cdsid_YP_003045861.1	lcl|NC_003197.1_prot_NP_461916.1_2915
lcl|NC_012967.1_cdsid_YP_003044675.1	lcl|NC_003197.1_prot_NP_462957.1_3954
lcl|NC_012967.1_cdsid_YP_003046575.1	lcl|NC_003197.1_prot_NP_462531.1_3531
lcl|NC_012967.1_cdsid_YP_003047048.1	lcl|NC_003197.1_prot_NP_463037.1_4035
lcl|NC_012967.1_cdsid_YP_003043287.1	lcl|NC_003197.1_prot_NP_459098.1_94
lcl|NC_012967.1_cdsid_YP_003045016.1	lcl|NC_003197.1_prot_NP_460839.1_1838
lcl|NC_012967.1_cdsid_YP_003045266.1	lcl|NC_003197.1_prot_NP_461129.1_2127
lcl|NC_012967.1_cdsid_YP_003043958.1	lcl|NC_003197.1_prot_NP_459770.1_760
lcl|NC_012967.1_cdsid_YP_003046373.1	lcl|NC_003197.1_prot_NP_462348.1_3349
lcl|NC_012967.1_cdsid_YP_003046455.1	lcl|NC_003197.1_prot_NP_462421.1_3422
lcl|NC_012967.1_cdsid_YP_003046552.1	lcl|NC_003197.1_prot_NP_462509.1_3509
lcl|NC_012967.1_cdsid_YP_003045589.1	lcl|NC_003197.1_prot_NP_461445.1_2444
lcl|NC_012967.1_cdsid_YP_003043277.1	lcl|NC_003197.1_prot_NP_459083.1_80
lcl|NC_012967.1_cdsid_YP_003043915.1	lcl|NC_003197.1_prot_NP_459730.1_720
lcl|NC_012967.1_cdsid_YP_003044519.1	lcl|NC_003197.1_prot_NP_460621.1_1622
lcl|NC_012967.1_cdsid_YP_003043554.1	lcl|NC_003197.1_prot_NP_459374.1_370
lcl|NC_012967.1_cdsid_YP_003045028.1	lcl|NC_003197.1_prot_NP_460851.1_1850
lcl|NC_012967.1_cdsid_YP_003045502.1	lcl|NC_003197.1_prot_NP_461362.1_2363
lcl|NC_012967.1_cdsid_YP_003045515.1	lcl|NC_003197.1_prot_NP_461378.1_2379
lcl|NC_012967.1_cdsid_YP_003045520.1	lcl|NC_003197.1_prot_NP_461505.1_2504
lcl|NC_012967.1_cdsid_YP_003047238.1	lcl|NC_003197.1_prot_NP_463253.1_4252
lcl|NC_012967.1_cdsid_YP_003046109.1	lcl|NC_003197.1_prot_NP_462117.1_3117
lcl|NC_012967.1_cdsid_YP_003047387.1	lcl|NC_003197.1_prot_NP_460078.1_1077
lcl|NC_012967.1_cdsid_YP_003044996.1	lcl|NC_003197.1_prot_NP_460799.1_1800
lcl|NC_012967.1_cdsid_YP_003045020.1	lcl|NC_003197.1_prot_NP_460843.1_1842
lcl|NC_012967.1_cdsid_YP_003045434.1	lcl|NC_003197.1_prot_NP_461309.1_2309
lcl|NC_012967.1_cdsid_YP_003045308.1	lcl|NC_003197.1_prot_NP_461168.1_2167
lcl|NC_012967.1_cdsid_YP_003046844.1	lcl|NC_003197.1_prot_NP_462816.1_3814
lcl|NC_012967.1_cdsid_YP_003045710.1	lcl|NC_003197.1_prot_NP_461721.1_2718
lcl|NC_012967.1_cdsid_YP_003043774.1	lcl|NC_003197.1_prot_NP_459579.1_571
lcl|NC_012967.1_cdsid_YP_003043482.1	lcl|NC_003197.1_prot_NP_459464.1_458
lcl|NC_012967.1_cdsid_YP_003044512.1	lcl|NC_003197.1_prot_NP_460640.1_1641
lcl|NC_012967.1_cdsid_YP_003045688.1	lcl|NC_003197.1_prot_NP_461607.1_2607
lcl|NC_012967.1_cdsid_YP_003043351.1	lcl|NC_003197.1_prot_NP_459173.1_169
lcl|NC_012967.1_cdsid_YP_003043791.1	lcl|NC_003197.1_prot_NP_459597.1_589
lcl|NC_012967.1_cdsid_YP_003045457.1	lcl|NC_003197.1_prot_NP_461330.1_2330
lcl|NC_012967.1_cdsid_YP_003045826.1	lcl|NC_003197.1_prot_NP_461886.1_2885
lcl|NC_012967.1_cdsid_YP_003043671.1	lcl|NC_003197.1_prot_NP_459501.1_495
lcl|NC_012967.1_cdsid_YP_003047434.1	lcl|NC_003197.1_prot_NP_463444.1_4439
lcl|NC_012967.1_cdsid_YP_003047196.1	lcl|NC_003197.1_prot_NP_463207.1_4206
lcl|NC_012967.1_cdsid_YP_003047176.1	lcl|NC_003197.1_prot_NP_463187.1_4186
lcl|NC_012967.1_cdsid_YP_003047390.1	lcl|NC_003197.1_prot_NP_460075.1_1074
lcl|NC_012967.1_cdsid_YP_003044877.1	lcl|NC_003197.1_prot_NP_460308.1_1311
lcl|NC_012967.1_cdsid_YP_003045412.1	lcl|NC_003197.1_prot_NP_461278.1_2277
lcl|NC_012967.1_cdsid_YP_003046295.1	lcl|NC_003197.1_prot_NP_462284.1_3284
lcl|NC_012967.1_cdsid_YP_003043343.1	lcl|NC_003197.1_prot_NP_459158.1_154
lcl|NC_012967.1_cdsid_YP_003046915.1	lcl|NC_003197.1_prot_NP_462872.1_3870
lcl|NC_012967.1_cdsid_YP_003043310.1	lcl|NC_003197.1_prot_NP_459123.1_118
lcl|NC_012967.1_cdsid_YP_003047214.1	lcl|NC_003197.1_prot_NP_463227.1_4226
lcl|NC_012967.1_cdsid_YP_003045946.1	lcl|NC_003197.1_prot_NP_461986.1_2987
lcl|NC_012967.1_cdsid_YP_003043345.1	lcl|NC_003197.1_prot_NP_459162.1_158
lcl|NC_012967.1_cdsid_YP_003045638.1	lcl|NC_003197.1_prot_NP_461499.1_2498
lcl|NC_012967.1_cdsid_YP_003043395.1	lcl|NC_003197.1_prot_NP_459220.1_216
lcl|NC_012967.1_cdsid_YP_003045603.1	lcl|NC_003197.1_prot_NP_461468.1_2467
lcl|NC_012967.1_cdsid_YP_003045074.1	lcl|NC_003197.1_prot_NP_460898.1_1896
lcl|NC_012967.1_cdsid_YP_003046586.1	lcl|NC_003197.1_prot_NP_462549.1_3549
lcl|NC_012967.1_cdsid_YP_003043654.1	lcl|NC_003197.1_prot_NP_459486.1_480
lcl|NC_012967.1_cdsid_YP_003045868.1	lcl|NC_003197.1_prot_NP_461923.1_2923
lcl|NC_012967.1_cdsid_YP_003045252.1	lcl|NC_003197.1_prot_NP_461108.1_2107
lcl|NC_012967.1_cdsid_YP_003043821.1	lcl|NC_003197.1_prot_NP_459628.1_620
lcl|NC_012967.1_cdsid_YP_003044612.1	lcl|NC_003197.1_prot_NP_460551.1_1554
lcl|NC_012967.1_cdsid_YP_003044466.1	lcl|NC_003197.1_prot_NP_460669.1_1671
lcl|NC_012967.1_cdsid_YP_003046733.1	lcl|NC_003197.1_prot_NP_462696.1_3695
lcl|NC_012967.1_cdsid_YP_003043650.1	lcl|NC_003197.1_prot_NP_459482.2_476
lcl|NC_012967.1_cdsid_YP_003047069.1	lcl|NC_003197.1_prot_NP_463086.1_4084
lcl|NC_012967.1_cdsid_YP_003044313.1	lcl|NC_003197.1_prot_NP_460171.1_1173
lcl|NC_012967.1_cdsid_YP_003045332.1	lcl|NC_003197.1_prot_NP_461207.1_2206
lcl|NC_012967.1_cdsid_YP_003047262.1	lcl|NC_003197.1_prot_NP_463271.1_4270
lcl|NC_012967.1_cdsid_YP_003045300.1	lcl|NC_003197.1_prot_NP_461160.1_2159
lcl|NC_012967.1_cdsid_YP_003044893.1	lcl|NC_003197.1_prot_NP_460289.1_1293
lcl|NC_012967.1_cdsid_YP_003045031.1	lcl|NC_003197.1_prot_NP_460855.1_1854
lcl|NC_012967.1_cdsid_YP_003046143.1	lcl|NC_003197.1_prot_NP_462139.1_3139
lcl|NC_012967.1_cdsid_YP_003045749.1	lcl|NC_003197.1_prot_NP_461761.1_2760
lcl|NC_012967.1_cdsid_YP_003044111.1	lcl|NC_003197.1_prot_NP_459935.1_931
lcl|NC_012967.1_cdsid_YP_003047088.1	lcl|NC_003197.1_prot_NP_463103.1_4101
lcl|NC_012967.1_cdsid_YP_003043892.1	lcl|NC_003197.1_prot_NP_459713.1_703
lcl|NC_012967.1_cdsid_YP_003043941.1	lcl|NC_003197.1_prot_NP_462081.2_3081
lcl|NC_012967.1_cdsid_YP_003045679.1	lcl|NC_003197.1_prot_NP_461600.1_2600
lcl|NC_012967.1_cdsid_YP_003044984.1	lcl|NC_003197.1_prot_NP_460786.1_1787
lcl|NC_012967.1_cdsid_YP_003046798.1	lcl|NC_003197.1_prot_NP_462770.1_3768
lcl|NC_012967.1_cdsid_YP_003045247.1	lcl|NC_003197.1_prot_NP_461103.1_2102
lcl|NC_012967.1_cdsid_YP_003046429.1	lcl|NC_003197.1_prot_NP_462393.1_3394
lcl|NC_012967.1_cdsid_YP_003047105.1	lcl|NC_003197.1_prot_NP_463130.1_4128
lcl|NC_012967.1_cdsid_YP_003044465.1	lcl|NC_003197.1_prot_NP_460670.1_1672
lcl|NC_012967.1_cdsid_YP_003045416.1	lcl|NC_003197.1_prot_NP_461288.1_2288
lcl|NC_012967.1_cdsid_YP_003045092.1	lcl|NC_003197.1_prot_NP_460959.1_1957
lcl|NC_012967.1_cdsid_YP_003045604.1	lcl|NC_003197.1_prot_NP_461470.2_2469
lcl|NC_012967.1_cdsid_YP_003046424.1	lcl|NC_003197.1_prot_NP_462388.1_3389
lcl|NC_012967.1_cdsid_YP_003045737.1	lcl|NC_003197.1_prot_NP_461749.1_2748
lcl|NC_012967.1_cdsid_YP_003045879.1	lcl|NC_003197.1_prot_NP_461935.1_2935
lcl|NC_012967.1_cdsid_YP_003043606.1	lcl|NC_003197.1_prot_NP_459436.1_430
lcl|NC_012967.1_cdsid_YP_003044901.1	lcl|NC_003197.1_prot_NP_460282.1_1286
lcl|NC_012967.1_cdsid_YP_003046308.1	lcl|NC_003197.1_prot_NP_462300.1_3301
lcl|NC_012967.1_cdsid_YP_003044684.1	lcl|NC_003197.1_prot_NP_460485.1_1487
lcl|NC_012967.1_cdsid_YP_003047241.1	lcl|NC_003197.1_prot_NP_462049.1_3049
lcl|NC_012967.1_cdsid_YP_003043357.1	lcl|NC_003197.1_prot_NP_459183.1_179
lcl|NC_012967.1_cdsid_YP_003043630.1	lcl|NC_003197.1_prot_NP_459460.1_454
lcl|NC_012967.1_cdsid_YP_003043278.1	lcl|NC_003197.1_prot_NP_459084.1_81
lcl|NC_012967.1_cdsid_YP_003045930.1	lcl|NC_003197.1_prot_NP_461976.1_2977
lcl|NC_012967.1_cdsid_YP_003046731.1	lcl|NC_003197.1_prot_NP_462694.1_3693
lcl|NC_012967.1_cdsid_YP_003045662.1	lcl|NC_003197.1_prot_NP_461581.1_2582
lcl|NC_012967.1_cdsid_YP_003047108.1	lcl|NC_003197.1_prot_NP_463134.1_4132
lcl|NC_012967.1_cdsid_YP_003043667.1	lcl|NC_003197.1_prot_NP_459497.1_491
lcl|NC_012967.1_cdsid_YP_003045158.1	lcl|NC_003197.1_prot_NP_461059.1_2057
lcl|NC_012967.1_cdsid_YP_003047405.1	lcl|NC_003197.1_prot_NP_463411.1_4406
lcl|NC_012967.1_cdsid_YP_003045526.1	lcl|NC_003197.1_prot_NP_461385.1_2386
lcl|NC_012967.1_cdsid_YP_003045746.1	lcl|NC_003197.1_prot_NP_461758.1_2757
lcl|NC_012967.1_cdsid_YP_003045427.1	lcl|NC_003197.1_prot_NP_461297.1_2297
lcl|NC_012967.1_cdsid_YP_003046974.1	lcl|NC_003197.1_prot_NP_462943.1_3940
lcl|NC_012967.1_cdsid_YP_003046436.1	lcl|NC_003197.1_prot_NP_462400.1_3401
lcl|NC_012967.1_cdsid_YP_003043349.1	lcl|NC_003197.1_prot_NP_459171.1_167
